,address,category,details,id,lat,lng,location,name,numReviews,originalId,polarity,reviews,subCategory,geometry
101,"14 Rue des Récollets, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86308,86308,48.875069,2.361836,Paris,Jardin Villemin,9.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86308,,POINT (2.361836 48.875069)
102,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86320,86320,48.821743,2.32302,Paris,Square du Serment de Koufra,5.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86320,,POINT (2.32302 48.821743)
103,"Place des États-Unis, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86341,86341,48.868011,2.294242,Paris,Place des Etats-Unis,9.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86341,,POINT (2.294242 48.868011)
104,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86392,86392,48.827863,2.366248,Paris,Place Docteur Navarre,,,,,,POINT (2.366248 48.827863)
105,"33 Avenue Foch, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86451,86451,48.872188,2.286425,Paris,Le Cercle Foch,3.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86451,,POINT (2.286425 48.872188)
106,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86467,86467,48.881859,2.398993,Paris,Square de la Butte du Chapeau Rouge,3.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86467,,POINT (2.398993 48.881859)
107,"72 Rue Louis Lumière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86490,86490,48.861747,2.411996,Paris,Stade de la Porte de Bagnolet,2.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86490,,POINT (2.411996 48.861747)
108,"17 Avenue de la Porte de Villiers, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86501,86501,48.884416,2.285668,Paris,Stade Paul Faber,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86501,,POINT (2.285668 48.884416)
109,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86503,86503,48.831318,2.370311,Paris,Square HeloÏse et Abelard,3.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86503,,POINT (2.370311 48.831318)
110,"90 Boulevard de Clichy, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86580,86580,48.884007,2.3325139999999998,Paris,Blanche1,3.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86580,,POINT (2.332514 48.884007)
111,"44 Rue Lepic, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86649,86649,48.886178,2.3344519999999997,Paris,Galerie W,16.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86649,,POINT (2.334452 48.886178)
112,"26 Boulevard Carnot, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86710,86710,48.84297,2.4129009999999997,Paris,Centre Sportif Carnot,,,,,,POINT (2.412901 48.84297)
113,"8-10 Square du Docteur Blanche, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86774,86774,48.852561,2.2647,Paris,Fondation Le Corbusier,2.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86774,,POINT (2.2647 48.852561)
114,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86828,86828,48.873539,2.363555,Paris,Square des Récollets,3.0,,7.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=86828,,POINT (2.363555 48.873539)
115,"2 Rue Max Jacob, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=86912,86912,48.820226,2.353841,Paris,Poterne des Peupliers,,,,,,POINT (2.353841 48.820226)
116,"7 Rue Robert Turquan, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87059,87059,48.852789,2.266305,Paris,La Villa Emerige,,,,,,POINT (2.266305 48.852789)
117,"Place du Maquis du Vercors, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87127,87127,48.876804,2.409294,Paris,Cirque Electrique,4.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87127,,POINT (2.409294 48.876804)
118,"5 Avenue Marceau, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87364,87364,48.865666,2.299502,Paris,Fondation Pierre Bergé - Yves Saint Laurent,2.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87364,,POINT (2.299502 48.865666)
119,"34 Rue Marcadet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87538,87538,48.890507,2.35211,Paris,Les Ateliers du Sudden,,,,,,POINT (2.35211 48.890507)
120,"Avenue de la Porte de Pantin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87661,87661,48.892885,2.396835,Paris,Centre sportif Jules Ladoumègue,1.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87661,,POINT (2.396835 48.892885)
121,"17 Avenue Edison, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87681,87681,48.827758,2.364182,Paris,Centre sportif Charles Moureu,3.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87681,,POINT (2.364182 48.827758)
122,"2 Avenue Gordon Bennett, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87693,87693,48.847388,2.250951,Paris,Tenniseum,9.0,,8.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87693,,POINT (2.250951 48.847388)
123,"74 Boulevard du Montparnasse, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87761,87761,48.843267,2.325486,Paris,Gaumont Montparnasse,8.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87761,,POINT (2.325486 48.843267)
124,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87882,87882,48.826988,2.3540229999999998,Paris,Square de la Montgolfiere,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87882,,POINT (2.354023 48.826988)
125,"18 Avenue Marc Sangnier, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87910,87910,48.825301,2.309544,Paris,Stade Didot,2.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=87910,,POINT (2.309544 48.825301)
126,"Rue Eugène Oudiné, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=87985,87985,48.825835,2.376136,Paris,Gymnase Marcel Cerdan,,,,,,POINT (2.376136 48.825835)
127,"30 Rue Louis Lumière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88006,88006,48.858924,2.411695,Paris,Gymnase Louis Lumière,5.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88006,,POINT (2.411695 48.858924)
128,"Avenue de Villiers, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88144,88144,48.881427,2.315819,Paris,Manège,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88144,,POINT (2.315819 48.881427)
129,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88188,88188,48.8189,2.354709,Paris,Parc Kellerman,5.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88188,,POINT (2.354709 48.8189)
130,"79 Rue de Varenne, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88193,88193,48.855311,2.315897,Paris,Rodin Museum,10.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88193,,POINT (2.315897 48.855311)
131,"24 Rue Nungesser et Coli, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88239,88239,48.8434,2.251443,Paris,Appartement-atelier de le Corbusier,1.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88239,,POINT (2.251443 48.8434)
132,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88251,88251,48.887345,2.325014,Paris,Square Ernest-Chausson,1.0,,0.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88251,,POINT (2.325014 48.887345)
133,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88409,88409,48.870225,2.245916,Paris,Parc De Bagatelle,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88409,,POINT (2.245916 48.870225)
134,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88474,88474,48.83678,2.351234,Paris,Esplanade Léo Hamon,,,,,,POINT (2.351234 48.83678)
135,"19 Rue Gaston de Caillavet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88675,88675,48.848881,2.284964,Paris,Piscine René et André Mourlon,5.0,,4.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88675,,POINT (2.284964 48.848881)
136,"18 Rue des 4 Vents, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88708,88708,48.851876,2.337499,Paris,Les Quatre Vents,3.0,,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88708,,POINT (2.337499 48.851876)
137,"23 Rue des Fossés Saint-Jacques, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=88950,88950,48.845226,2.345163,Paris,Galerie du Panthéon,6.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=88950,,POINT (2.345163 48.845226)
138,"12 Avenue de Friedland, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=89869,89869,48.875082,2.302715,Paris,Jardin de l'Hôtel Salomon de Rothschild,,,,,,POINT (2.302715 48.875082)
139,"Place du Maquis du Vercors, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=90074,90074,48.877708,2.409236,Paris,Etoile Lilas Cinéma,16.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90074,,POINT (2.409236 48.877708)
140,"Rue du Moulinet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=90102,90102,48.826874,2.35393,Paris,Square de la Mongolfière,2.0,,3.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90102,,POINT (2.35393 48.826874)
141,"50 Cour Saint-Emilion, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=90295,90295,48.833538,2.387158,Paris,Galerie Sakura,,,,,,POINT (2.387158 48.833538)
142,"8 Rue Benjamin Franklin, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=90559,90559,48.859228,2.28513,Paris,Musée Clemenceau,,,,,,POINT (2.28513 48.859228)
143,"Bois de Boulogne, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=90926,90926,48.877586,2.269712,Paris,Jardin d'Acclimatation,5.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90926,,POINT (2.269712 48.877586)
144,"8 Bis Rue Arrivée, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=90970,90970,48.84363,2.32209,Paris,Cinéma Bienvenue Montparnasse,1.0,,10.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=90970,,POINT (2.32209 48.84363)
145,"1 Rue des Saules, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91131,91131,48.887132,2.33957,Paris,Galerie Butte Montmartre,,,,,,POINT (2.33957 48.887132)
146,"Square Brassaï, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91258,91258,48.828746,2.349615,Paris,Jardin Brassaï,1.0,,2.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91258,,POINT (2.349615 48.828746)
147,"5 Rue Fulton, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91670,91670,48.838396,2.372366,Paris,La Tour Paris 13 - Galerie Itinerrance,20.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91670,,POINT (2.372366 48.838396)
148,"Route des Fortifications, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91765,91765,48.831534,2.402538,Paris,Urban Challenge - Vincennes,,,,,,POINT (2.402538 48.831534)
149,"166 Boulevard Macdonald, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=91884,91884,48.899361999999996,2.377158,Paris,UGC Ciné Cité Paris 19,16.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=91884,,POINT (2.377158 48.899362)
150,"2 Rue Louis Boilly, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217534,217534,48.859291999999996,2.266979,Paris,Musée Marmottan,5.0,,5.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217534,,POINT (2.266979 48.859292)
151,"24 Rue Cadet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=217406,217406,48.875447,2.343581,Paris,Hotel Opera Cadet,13.0,,6.0,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=217406,,POINT (2.343581 48.875447)
152,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250156,250156,48.883108,2.282909,Paris,Square du Cardinal Petit de Julleville,,,,,,POINT (2.282909 48.883108)
153,"59 Avenue Foch, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250157,250157,48.871597,2.281381,Paris,Musée d'Ennery,,,,,,POINT (2.281381 48.871597)
154,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250158,250158,48.876703,2.280463,Paris,Square A et R Parodi,,,,,,POINT (2.280463 48.876703)
155,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250159,250159,48.875257,2.277977,Paris,Square Anna de Noailles,,,,,,POINT (2.277977 48.875257)
156,"Bois de boulogne, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250160,250160,48.877564,2.268529,Paris,centre GYMBOREE,,,,,,POINT (2.268529 48.877564)
157,"29 Avenue Charles de Gaulle, Neuilly-sur-Seine, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250161,250161,48.87856,2.278971,Paris,le spa neuilly,,,,,,POINT (2.278971 48.87856)
158,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250163,250163,48.882407,2.29049,Paris,Square Bayen,,,,,,POINT (2.29049 48.882407)
159,"42 Boulevard de Reims, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250164,250164,48.888134,2.294798,Paris,Cirques Romanes,,,,,,POINT (2.294798 48.888134)
160,"105 Rue de Saussure, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250166,250166,48.887616,2.311402,Paris,OCEANE'S iNSTITUT,,,,,,POINT (2.311402 48.887616)
161,"139 Rue Cardinet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250167,250167,48.887206,2.313752,Paris,Le Musée Privé,,,,,,POINT (2.313752 48.887206)
162,"22 Rue de la Félicite, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250168,250168,48.88709,2.310582,Paris,La Salle,,,,,,POINT (2.310582 48.88709)
163,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250169,250169,48.88941,2.29852,Paris,Square André Ulmann,,,,,,POINT (2.29852 48.88941)
164,"69 Avenue de Villiers, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250170,250170,48.883595,2.305148,Paris,Galerie Saphir,,,,,,POINT (2.305148 48.883595)
165,"26 Rue Ampère, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250171,250171,48.885313,2.303642,Paris,Institut de beauté AYDA Paris 17,,,,,,POINT (2.303642 48.885313)
166,"17 Boulevard Pereire, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250172,250172,48.887704,2.311871,Paris,Vintage Gallery,,,,,,POINT (2.311871 48.887704)
167,"3 Rue Tarbé, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250173,250173,48.88649,2.313809,Paris,Institut de Massage Cabello Alain,,,,,,POINT (2.313809 48.88649)
168,"12 Rue de la Félicite, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250174,250174,48.886749,2.310055,Paris,Ateliers Beaux Arts de la Félicité,,,,,,POINT (2.310055 48.886749)
169,"33 Rue Fortuny, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250175,250175,48.88269,2.307414,Paris,Artempo,,,,,,POINT (2.307414 48.88269)
170,"6 Avenue Brunetière, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250176,250176,48.890607,2.30136,Paris,Commune de Paris,,,,,,POINT (2.30136 48.890607)
171,"79 Rue de Prony, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250177,250177,48.883877,2.300272,Paris,Esthete Massage,,,,,,POINT (2.300272 48.883877)
172,"16 Rue de Tocqueville, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250178,250178,48.882601,2.313777,Paris,Galerie Sr,,,,,,POINT (2.313777 48.882601)
173,"46 Rue de Lévis, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250179,250179,48.883454,2.314145,Paris,Moroni Bernard,,,,,,POINT (2.314145 48.883454)
174,"83 Rue Dulong, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250180,250180,48.886841,2.314208,Paris,Tachdjian Philippe,,,,,,POINT (2.314208 48.886841)
175,"13 Rue Verniquet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250181,250181,48.887878,2.30114,Paris,Wizgan Edna,,,,,,POINT (2.30114 48.887878)
176,"46 Rue de Lévis, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250182,250182,48.883454,2.314145,Paris,Galerie Emotion - Lydie Trigano,,,,,,POINT (2.314145 48.883454)
177,"Avenue Yves du Manoir, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250183,250183,48.882113,2.287437,Paris,Parc Urgus Tabarovitch,,,,,,POINT (2.287437 48.882113)
178,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250184,250184,48.882193,2.29658,Paris,zen massages,,,,,,POINT (2.29658 48.882193)
179,"15 Rue Alfred Roll, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250185,250185,48.887625,2.300062,Paris,New Visual Communication,,,,,,POINT (2.300062 48.887625)
180,"163 Avenue de Clichy, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250186,250186,48.891998,2.315252,Paris,Club Aquaviva,,,,,,POINT (2.315252 48.891998)
181,"10 Rue Fragonard, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250187,250187,48.894294,2.3155609999999998,Paris,Centre Sportif Fragonard,,,,,,POINT (2.315561 48.894294)
182,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250188,250188,48.89954,2.330115,Paris,Square Henri Huchard,,,,,,POINT (2.330115 48.89954)
183,"Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250191,250191,48.894158,2.324826,Paris,Square Saint-Croix,,,,,,POINT (2.324826 48.894158)
184,"5 Impasse Chalabre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250192,250192,48.892324,2.315873,Paris,Club Neoness Batignolles,,,,,,POINT (2.315873 48.892324)
185,"173 Rue Legendre, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250193,250193,48.891643,2.3256959999999998,Paris,Espace Yujia Beauté,,,,,,POINT (2.325696 48.891643)
186,"90 Avenue de Saint-Ouen, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250194,250194,48.89329,2.327675,Paris,Fitness Story,,,,,,POINT (2.327675 48.89329)
187,"28 Rue Guy Môquet, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250195,250195,48.891829,2.322293,Paris,Damien Chavanat,,,,,,POINT (2.322293 48.891829)
188,"12 Boulevard Bessières, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250196,250196,48.89779,2.327625,Paris,Rêves d'Owen,,,,,,POINT (2.327625 48.89779)
189,"25 Impasse des Cloys, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250197,250197,48.892351,2.338679,Paris,Square Léon Serpollet,,,,,,POINT (2.338679 48.892351)
190,"189 Rue Ordener, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250198,250198,48.893788,2.334722,Paris,Cité montmartre aux artistes,,,,,,POINT (2.334722 48.893788)
191,"94 Rue Ordener, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250199,250199,48.89288,2.342574,Paris,Point Soleil,,,,,,POINT (2.342574 48.89288)
192,"105 Rue Damrémont, Paris, France",attraction,http://tour-pedia.org/api/getPlaceDetails?id=250200,250200,48.895118,2.337276,Paris,Hyper Minceur Paris 18,,,,,,POINT (2.337276 48.895118)
