,id,room_type,price,calculated_host_listings_count,latitude,longitude,host_response_time,host_response_rate,property_type,accommodates,bathrooms,bedrooms,beds,bed_type,cleaning_fee,cancellation_policy,Wifi,Heating,Kitchen,Essentials,Washer,Smoke detector,Hangers,Hair dryer,TV,Iron,Shampoo,Laptop friendly workspace,Hot water,Elevator,Family/kid friendly,Internet,Dryer,Refrigerator,Bed linens,Dishes and silverware,Cable TV,Cooking basics,Coffee maker,label
39813,23665730,0,52,1,48.85772,2.40652,1,100,1,3,1,1,1,4,35,3,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0
39814,23666694,0,135,3,48.87741,2.33862,3,100,1,4,1,1,2,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
39815,23667001,0,65,1,48.85233,2.40691,3,90,1,2,1,1,1,4,9,3,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
39820,23669040,0,99,11,48.88557,2.32237,3,100,1,3,1.5,1,2,4,55,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
39821,23674356,0,100,1,48.88744,2.33107,2,100,1,2,1,1,1,4,40,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
39825,23675162,0,89,1,48.88624,2.32626,0,0,1,2,1.5,1,1,4,30,3,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39826,23675456,0,169,1,48.88104,2.33106,3,100,1,6,1,2,3,4,80,4,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
39827,23675522,0,60,1,48.82434,2.33483,3,100,1,2,1,1,2,4,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
39828,23675632,0,264,8,48.84297,2.36097,2,100,1,4,1,2,3,4,100,3,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,2
39829,23675646,0,119,1,48.84354,2.34193,3,100,1,4,1,1,2,4,50,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
39830,23676144,0,109,1,48.8278,2.32447,3,100,1,4,1,1,2,4,50,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0
39832,23677827,0,60,4,48.86013,2.29613,3,96,1,2,1,1,1,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0
39833,23677964,0,148,153,48.88616,2.34319,3,99,1,2,1,1,1,4,66,3,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,2
39834,23678039,0,234,153,48.84429,2.31895,3,99,1,4,1,2,2,4,150,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1
39835,23678122,0,136,153,48.87388,2.38112,3,99,1,3,1,2,2,4,150,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,1
39836,23678933,0,129,1,48.8669,2.34698,3,100,1,2,1,1,1,4,20,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0
39837,23679323,0,60,4,48.8594,2.29837,3,96,1,2,1,1,1,4,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0
39839,23679965,0,120,1,48.84586,2.32141,1,86,1,4,1,1,1,4,60,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
39840,23680015,0,27,1,48.87114,2.37421,2,75,1,2,1,0,1,4,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39841,23681523,0,92,1,48.85815,2.27544,3,100,1,4,1,0,2,4,48,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
39842,23681698,0,90,1,48.88711,2.32415,1,67,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
39844,23682523,0,100,1,48.88613,2.32631,3,100,1,4,1,1,1,4,20,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39846,23683137,0,170,1,48.84282,2.28973,2,100,1,5,1,2,3,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
39847,23683353,0,76,1,48.83548,2.31051,3,100,1,2,1,1,1,4,52,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
39849,23683889,0,77,1,48.86939,2.34744,3,100,1,2,1,1,1,4,52,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
39851,23688372,0,120,1,48.85527,2.27956,3,100,1,3,2,1,2,4,40,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
39854,23690561,0,90,1,48.84783,2.37403,2,100,1,4,1,2,2,4,20,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
39856,23692830,0,110,1,48.84431,2.2923,3,100,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0
39858,23693541,0,90,2,48.85636,2.35795,2,80,1,2,1,0,1,4,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39859,23694101,0,340,1,48.84944,2.33477,3,100,1,6,2,3,4,4,80,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2
39860,23694522,0,140,10,48.87105,2.37012,3,100,1,4,1,1,2,4,50,3,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
39863,23695595,0,100,1,48.89192,2.33442,1,75,1,3,1,1,1,4,15,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0
39864,23696550,0,51,1,48.85365,2.40116,3,100,6,2,1,0,1,4,15,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0
39866,23698528,0,160,1,48.84313,2.25702,2,75,1,4,1,2,2,4,30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
39867,23699153,0,181,1,48.88319,2.34716,3,100,16,5,1,1,1,4,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
39869,23699897,1,60,1,48.88159,2.35795,3,100,1,2,1,1,1,4,48,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0
39870,23700624,0,99,1,48.86561,2.28291,3,80,1,5,1,2,2,4,100,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0
39871,23705165,0,98,1,48.87235,2.36379,1,60,1,3,1,2,3,4,100,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
39872,23706244,0,69,1,48.87426,2.34414,1,80,1,2,1,1,1,4,20,3,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39874,23707053,0,125,1,48.86135,2.36632,3,100,1,2,1,0,1,4,25,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
39875,23707129,0,150,1,48.85302,2.29108,2,100,1,2,1,1,1,4,30,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
39876,23707367,0,60,1,48.86983,2.39526,3,100,1,2,1,1,1,4,15,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0
39878,23708096,1,60,1,48.83207,2.3205,3,83,1,2,1,1,1,4,20,3,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0
39881,23708877,0,75,1,48.85118,2.2751,3,100,1,2,1,0,1,4,25,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0
39882,23708878,1,30,1,48.83464,2.38624,3,100,1,2,1,1,1,4,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
39883,23708945,0,150,16,48.86574,2.36257,3,100,1,5,2.5,3,2,4,100,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
39887,23710430,0,41,1,48.89246,2.32542,3,100,1,2,1,1,1,4,49,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
39890,23711646,0,89,1,48.88156,2.3218,3,100,1,3,1,1,0,4,50,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0
39892,23712280,1,100,2,48.82785,2.33537,3,100,21,2,1,1,1,4,6,0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0
39893,23713587,0,75,1,48.89568,2.33121,0,0,1,2,1,1,1,4,15,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
39898,23715843,0,487,2,48.85603,2.2705,0,0,1,6,1,2,4,4,96,3,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
39899,23715971,0,65,1,48.83603,2.3543,3,100,1,1,1.5,1,1,4,58,3,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0
39902,23720356,0,138,1,48.87538,2.34749,1,88,16,3,1,1,2,4,40,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0
39904,23720847,0,60,1,48.88689,2.3615,3,100,1,2,1,1,1,4,25,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
39906,23721941,0,39,1,48.88751,2.35218,3,100,1,2,1,0,1,4,20,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39911,23722722,0,30,1,48.8928,2.337,3,100,1,2,1.5,1,1,4,20,3,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0
39913,23724569,0,87,1,48.8436,2.33354,2,87,1,2,1,1,1,4,20,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
39915,23724942,1,45,1,48.86329,2.37992,3,100,1,2,1,1,1,4,5,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
39917,23725146,0,616,1,48.85823,2.33164,2,100,16,5,1.5,3,3,4,134,3,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,2
39919,23725419,0,30,1,48.86818,2.37525,2,100,1,1,1,0,1,4,10,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39921,23726017,1,41,2,48.89105,2.32134,3,100,1,2,1,1,1,4,15,3,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
39923,23726382,0,75,1,48.86684,2.37461,3,100,1,2,1,1,2,4,0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
39926,23727093,1,45,1,48.89533,2.34344,2,100,1,1,1,1,1,4,5,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
39927,23727130,1,35,1,48.89428,2.34589,0,25,1,1,1.5,1,1,4,4,3,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
39928,23727807,0,100,2,48.88534,2.34866,3,100,1,4,1,2,2,4,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0
39930,23727890,0,75,1,48.89468,2.34389,1,75,1,2,1.5,0,1,4,30,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39931,23728760,0,88,1,48.88719,2.35368,1,75,1,3,1,2,2,4,30,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0
39933,23728977,0,180,1,48.82645,2.34706,1,75,1,4,1,2,2,4,65,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
39934,23729058,1,45,1,48.82436,2.34124,1,60,1,2,1,1,1,4,15,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
39936,23729638,0,140,1,48.86621,2.34148,3,100,1,4,1,2,2,4,50,3,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39938,23729731,1,30,1,48.83337,2.32206,3,100,1,1,1,1,1,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0
39939,23729975,0,90,1,48.88574,2.33731,1,100,1,3,1,1,2,4,10,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39941,23734515,1,50,1,48.85139,2.35722,3,100,1,1,1,1,1,4,0,3,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0
39943,23735176,1,150,6,48.83963,2.3608,3,95,4,2,1,1,1,4,19,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
39946,23736204,0,190,1,48.84472,2.34117,2,90,1,4,1.5,2,2,4,50,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
39947,23736438,0,95,1,48.89188,2.34167,2,100,1,2,1,1,2,4,15,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39948,23738318,0,88,31,48.89457,2.32191,3,100,1,4,1,1,2,4,30,4,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
39949,23738381,0,156,31,48.86492,2.35789,3,100,1,6,2,3,3,4,145,4,1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
39950,23738387,0,69,1,48.89468,2.36194,2,100,1,4,1,1,2,4,10,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0
39951,23738389,0,253,31,48.86542,2.36035,3,100,1,3,1,0,2,4,60,4,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,2
39952,23739106,0,85,1,48.88514,2.34178,3,100,1,2,1,1,1,4,49,3,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0
39953,23739500,1,78,1,48.85938,2.3561,3,100,1,2,1,1,1,4,30,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
39954,23739894,0,130,96,48.83118,2.28256,3,100,1,4,1,1,1,4,85,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
39955,23740029,0,74,1,48.86496,2.35315,1,56,1,2,1,0,1,4,30,3,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39958,23741021,0,250,1,48.85107,2.29894,2,100,1,4,1.5,2,2,4,130,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2
39963,23743628,0,60,1,48.85254,2.335,1,67,1,2,1,0,1,4,30,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
39964,23743729,1,45,3,48.85605,2.36399,3,100,1,1,1,1,1,4,35,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0
39966,23744418,0,124,153,48.87131,2.35256,3,99,1,2,1,1,1,4,75,3,1,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,0,2
39967,23744633,0,140,10,48.87086,2.3722,3,100,1,3,1,1,2,4,50,3,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39968,23744645,0,300,1,48.87643,2.30858,3,60,1,6,1,3,3,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,2
39970,23745427,0,403,153,48.84062,2.3043,3,99,1,6,2,5,5,4,375,3,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1
39971,23745430,0,221,153,48.85109,2.28891,3,99,1,2,1,1,1,4,75,3,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1
39976,23747778,0,70,1,48.86805,2.3747,3,100,1,2,1,1,1,4,30,0,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0
39977,23748200,0,85,1,48.87831,2.35303,2,90,1,2,1,1,1,4,25,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
39979,23748677,0,229,1,48.87796,2.31326,3,100,1,6,2,2,2,4,70,3,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2
39980,23749048,0,100,9,48.86625,2.36868,3,98,1,3,1,1,1,4,40,3,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
39981,23749457,0,135,1,48.87173,2.35048,2,100,1,4,1,1,2,4,40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0
39982,23751568,0,130,1,48.84983,2.36608,3,100,1,6,2,2,4,4,100,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0
39984,23754504,1,21,2,48.8532,2.39654,3,100,6,1,1,1,1,4,4,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0
39985,23754985,0,65,1,48.84576,2.38928,3,100,1,2,1,1,1,4,36,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,0
39989,23756756,0,100,1,48.84076,2.35668,3,100,16,3,1.5,1,2,4,45,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0
39990,23757375,0,98,1,48.89386,2.3427,1,100,1,2,1,1,1,4,30,3,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
39992,23757746,0,89,96,48.85302,2.32766,3,100,1,2,1,1,1,4,60,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2
39993,23757822,0,69,2,48.84935,2.29912,3,100,1,2,1,0,1,4,20,3,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
39994,23758080,0,80,1,48.88788,2.31016,2,100,1,2,1,1,1,4,30,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
39998,23759706,0,110,1,48.8705,2.34886,3,90,1,4,1,1,3,4,40,3,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
39999,23760286,0,100,14,48.86304,2.35853,3,99,1,2,1,1,1,4,30,3,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
40000,23761447,0,60,1,48.87293,2.35993,2,90,1,2,1,0,1,4,10,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
40002,23764377,0,55,1,48.85467,2.39588,3,100,1,5,1,1,2,4,25,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0
40003,23764704,0,308,1,48.84448,2.29458,3,100,1,5,1,3,4,4,50,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,2
40005,23766064,0,330,14,48.88172,2.35273,3,98,16,10,2,3,5,4,99,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,2
40008,23767581,0,90,1,48.86914,2.36852,2,80,1,2,1,1,1,4,30,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
40010,23768388,0,48,1,48.88701,2.3512,3,100,1,2,1,1,1,4,52,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0
40013,23769001,0,1750,1,48.88019,2.31265,1,78,19,8,4.5,5,5,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3
40014,23769010,0,60,1,48.83577,2.39244,1,50,1,4,1,2,2,4,0,3,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
40015,23769076,0,130,1,48.85365,2.30715,3,100,1,4,1,1,2,4,60,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0
40016,23769181,0,95,1,48.85698,2.37108,1,100,1,3,1,1,2,4,20,0,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
40017,23769577,0,88,1,48.87459,2.39584,3,100,1,5,1,2,3,4,77,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0
40018,23771361,0,180,1,48.86499,2.34914,3,83,1,4,1,2,3,4,25,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,0
40019,23776304,0,72,1,48.87534,2.34916,3,100,1,4,1,1,2,4,50,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
40020,23777389,0,95,1,48.89042,2.36052,3,100,1,3,1,1,2,4,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
40022,23778195,0,49,1,48.84735,2.37711,1,50,1,2,1,1,1,4,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
40023,23779073,0,65,2,48.8477,2.37166,2,100,1,2,1,1,1,4,50,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0
40024,23779774,0,55,1,48.88849,2.35288,3,100,1,2,1,1,1,4,15,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40027,23780853,0,99,1,48.88447,2.28503,3,100,1,4,1,1,2,4,50,4,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0
40030,23783440,0,166,37,48.85099,2.39043,3,99,1,6,1,3,4,4,90,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
40031,23783916,0,250,87,48.85049,2.27152,2,95,1,2,1.5,1,1,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2
40032,23783919,0,156,37,48.878,2.35664,3,99,1,2,1,1,1,4,70,3,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0
40036,23786710,0,48,1,48.89179,2.37408,3,100,1,2,1,0,1,4,30,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40037,23787160,0,90,1,48.89464,2.34168,2,90,1,4,2,2,3,4,70,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0
40042,23796266,0,99,1,48.84986,2.34866,0,20,1,3,1,0,1,4,10,3,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
40043,23796809,0,80,69,48.87166,2.29754,3,99,1,2,1,0,1,4,60,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40044,23796840,0,230,1,48.86935,2.34225,2,100,1,6,1,2,3,4,60,3,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,2
40045,23798714,0,318,69,48.86268,2.33885,3,99,16,6,2,3,3,4,120,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,2
40046,23799139,0,280,69,48.86274,2.33693,3,99,1,4,2,2,2,4,100,3,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2
40048,23799746,0,120,6,48.86623,2.37006,3,100,1,4,1,1,1,4,83,3,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0
40052,23801889,0,166,1,48.84366,2.27096,1,86,1,4,1.5,2,4,4,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0
40053,23802120,0,299,1,48.85252,2.32716,1,100,1,4,1,2,3,4,40,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2
40056,23803858,0,90,1,48.85658,2.3764,3,100,1,4,1,2,2,4,40,3,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0
40059,23805366,0,70,1,48.85413,2.38035,2,100,1,2,1,0,1,4,35,3,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0
40061,23807945,0,75,1,48.85811,2.30452,1,100,1,1,1,1,1,4,60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0
40062,23808648,0,110,1,48.86006,2.34687,1,50,1,2,1,0,1,4,20,3,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0
40064,23809399,0,60,1,48.87651,2.31764,2,100,1,2,1,1,1,4,20,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40066,23814519,0,75,6,48.88466,2.33607,3,100,1,3,1,0,1,4,35,3,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
40069,23815206,1,25,1,48.83517,2.39773,2,100,1,1,1,1,1,4,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0
40071,23816084,0,60,1,48.83698,2.30732,3,100,1,2,1,1,1,4,10,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
40072,23816682,1,90,3,48.84082,2.31532,3,100,1,2,1.5,1,1,4,20,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
40073,23816900,0,200,1,48.88066,2.34142,2,100,6,5,2,3,3,4,60,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
40076,23820533,0,209,6,48.88283,2.30314,3,100,1,4,1,2,2,4,120,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,2
40080,23824953,1,29,2,48.90079,2.35345,0,40,1,1,1.5,1,1,4,0,3,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
40083,23832217,0,55,1,48.89114,2.34455,3,100,1,2,1,1,1,4,20,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
